organismal_trait	pSTR	STR_length	strain	trait_value	lrt_pvalue	adjusted_p	BF_significant
Albendazole_q90.TOF	STR_8922	32	MY16	158.942783572298	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY18	155.549452682334	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY2212	-14.4093614461394	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY23	116.654760843296	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY2585	7.03917831778827	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY2693	3.23452282039126	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY2713	10.8036260861889	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY518	175.260787824466	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY679	175.727611824778	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	MY795	124.682787470537	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	NIC255	1.2141283702033	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	NIC256	-12.9847580334111	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	NIC261	2.93616173978347	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	NIC528	-0.286778472557491	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	NIC529	-56.9210217396026	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	PB303	-13.3940356413676	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	PS2025	83.8586175987733	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	QG556	146.137512005562	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	QX1793	2.55012008219435	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	QX1794	-47.2995648144111	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	RC301	-55.3050728451066	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	WN2033	121.143074193548	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8922	32	XZ1513	17.859071055012	2.20792338101492e-06	0.00546902621477396	TRUE
Albendazole_q90.TOF	STR_8947	22	BRC20067	120.732511607697	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	BRC20263	-47.7311380260603	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	CB4852	-11.4276052568318	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	CX11285	-3.15882282283879	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	ECA348	141.36962285351	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	ED3011	186.07999336855	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	ED3073	-13.2675338747651	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	GXW1	-9.78846286526317	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU1395	128.87095706153	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2017	31.6323426365042	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2466	-20.1650073120432	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2513	-20.9134735570855	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2534	-8.69565210058406	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2581	186.557139152182	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2619	-13.1102397960728	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2829	166.161660152198	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2838	-72.4782292713292	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2866	-43.7349218630893	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2878	-38.1532470162155	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU2879	-15.7494721998046	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU3128	-20.8217459019968	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU3135	150.003676622444	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU751	78.2723321807437	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	JU774	1.43891497685398	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	KR314	143.6234241084	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY16	158.942783572298	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY18	155.549452682334	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY2212	-14.4093614461394	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY23	116.654760843296	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY2585	7.03917831778827	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY2693	3.23452282039126	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY2713	10.8036260861889	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY2741	8.39215215800939	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY679	175.727611824778	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	MY795	124.682787470537	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	NIC255	1.2141283702033	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	NIC256	-12.9847580334111	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	NIC261	2.93616173978347	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	NIC528	-0.286778472557491	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	NIC529	-56.9210217396026	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	PB303	-13.3940356413676	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	PS2025	83.8586175987733	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	QG556	146.137512005562	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	QX1233	121.18854243158	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	QX1792	-34.9266866746706	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	QX1793	2.55012008219435	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	QX1794	-47.2995648144111	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	RC301	-55.3050728451066	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	WN2033	121.143074193548	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	XZ1513	17.859071055012	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8947	22	XZ1516	-54.3790223480209	3.7236051194125e-07	0.000922336988078477	TRUE
Albendazole_q90.TOF	STR_8973	15	BRC20067	120.732511607697	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	BRC20263	-47.7311380260603	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	CB4852	-11.4276052568318	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	CB4856	-46.6608766289012	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	CX11285	-3.15882282283879	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ECA348	141.36962285351	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ECA396	-63.439625449294	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3011	186.07999336855	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3040	-24.1496864961749	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3048	-16.3234068416753	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3049	-11.0636537819517	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3052	-27.9294829234754	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	ED3073	-13.2675338747651	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	EG4725	52.7741237099636	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	GXW1	-9.78846286526317	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU1088	86.4850411183997	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU1395	128.87095706153	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2007	-9.91622368046841	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2017	31.6323426365042	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2131	-27.6805668676092	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2464	-18.2478801086546	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2466	-20.1650073120432	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2534	-8.69565210058406	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2578	-20.901892208996	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2581	186.557139152182	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2619	-13.1102397960728	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2829	166.161660152198	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2838	-72.4782292713292	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2862	16.5434062520645	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2866	-43.7349218630893	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2878	-38.1532470162155	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU2879	-15.7494721998046	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU3128	-20.8217459019968	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU346	108.804818866817	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU751	78.2723321807437	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU774	1.43891497685398	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	JU830	125.567351675781	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	KR314	143.6234241084	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	LKC34	11.9741965414906	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY10	-33.2832699643042	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY16	158.942783572298	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY18	155.549452682334	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY1	-23.7375061262889	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2212	-14.4093614461394	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY23	116.654760843296	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2535	-41.7890619483168	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2585	7.03917831778827	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2693	3.23452282039126	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2713	10.8036260861889	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY2741	8.39215215800939	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY518	175.260787824466	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY679	175.727611824778	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY772	-5.44331218545242	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	MY795	124.682787470537	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC255	1.2141283702033	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC256	-12.9847580334111	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC261	2.93616173978347	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC266	0.471669442060617	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC267	-34.2844396383722	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC268	-12.2097315502561	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC272	16.1397456979085	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC274	3.29780949342116	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC275	-47.5579590589472	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC276	-19.2879639378806	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC513	-22.5312699233512	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC527	13.3902171742574	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC528	-0.286778472557491	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	NIC529	-56.9210217396026	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	PB303	-13.3940356413676	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	PS2025	83.8586175987733	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	QG556	146.137512005562	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	QX1233	121.18854243158	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	QX1792	-34.9266866746706	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	QX1793	2.55012008219435	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	QX1794	-47.2995648144111	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	RC301	-55.3050728451066	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8973	15	XZ1513	17.859071055012	1.03041503878067e-05	0.0255233805105971	TRUE
Albendazole_q90.TOF	STR_8990	9	BRC20067	120.732511607697	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	BRC20263	-47.7311380260603	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	CB4852	-11.4276052568318	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	CB4856	-46.6608766289012	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	CX11285	-3.15882282283879	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	DL238	-33.3263855487293	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3017	31.7289357892678	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3040	-24.1496864961749	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3048	-16.3234068416753	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3049	-11.0636537819517	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3052	-27.9294829234754	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	ED3073	-13.2675338747651	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	EG4725	52.7741237099636	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	GXW1	-9.78846286526317	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU1088	86.4850411183997	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU1395	128.87095706153	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2007	-9.91622368046841	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2017	31.6323426365042	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2131	-27.6805668676092	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2464	-18.2478801086546	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2466	-20.1650073120432	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2534	-8.69565210058406	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2578	-20.901892208996	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2619	-13.1102397960728	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2862	16.5434062520645	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2878	-38.1532470162155	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU2879	-15.7494721998046	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU3135	150.003676622444	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU774	1.43891497685398	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	JU830	125.567351675781	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	KR314	143.6234241084	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	LKC34	11.9741965414906	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY10	-33.2832699643042	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY1	-23.7375061262889	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2212	-14.4093614461394	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2535	-41.7890619483168	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2585	7.03917831778827	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2693	3.23452282039126	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2713	10.8036260861889	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY2741	8.39215215800939	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY679	175.727611824778	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	MY772	-5.44331218545242	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC255	1.2141283702033	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC256	-12.9847580334111	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC261	2.93616173978347	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC266	0.471669442060617	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC267	-34.2844396383722	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC268	-12.2097315502561	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC272	16.1397456979085	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC274	3.29780949342116	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC275	-47.5579590589472	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC276	-19.2879639378806	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC513	-22.5312699233512	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC527	13.3902171742574	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC528	-0.286778472557491	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	NIC529	-56.9210217396026	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	PB303	-13.3940356413676	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	QX1233	121.18854243158	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	QX1792	-34.9266866746706	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	QX1794	-47.2995648144111	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_8990	9	RC301	-55.3050728451066	9.61304684896171e-07	0.00238115170448782	TRUE
Albendazole_q90.TOF	STR_9007	25	BRC20067	120.732511607697	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	BRC20263	-47.7311380260603	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	CB4852	-11.4276052568318	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	CX11285	-3.15882282283879	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	DL226	-34.6645978397272	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	ECA348	141.36962285351	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	ED3040	-24.1496864961749	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	ED3049	-11.0636537819517	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	ED3073	-13.2675338747651	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	EG4724	110.720350219649	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU1088	86.4850411183997	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU1395	128.87095706153	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU1409	-58.0735761277599	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU1530	12.7862412010089	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU1808	52.3929165408454	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2017	31.6323426365042	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2464	-18.2478801086546	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2466	-20.1650073120432	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2534	-8.69565210058406	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2565	-100.130257014924	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2578	-20.901892208996	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2581	186.557139152182	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2587	96.9017892027459	1.59590343692717e-06	0.00395305281326859	TRUE
Albendazole_q90.TOF	STR_9007	25	JU2593	143.8055954241	1.59590343692717e-06	0.00395305281326859	TRUE
